"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","numPic","interval","test","exp","day.and.time","correct","include","first.trial","numPicN","intervalN"
"1909","239","Apr 05 2013","19:06:17",17,4,"Same",0,"Novel88",1,"Novel88",2,2419,"3","7",1,"Exp 1",15800.7960300926,TRUE,TRUE,FALSE,3,7
"1910","239","Apr 05 2013","19:06:17",18,5,"Switch",1,"Novel2",1,"Novel2",1,2842,"3","7",1,"Exp 1",15800.7960300926,TRUE,TRUE,FALSE,3,7
"1911","239","Apr 05 2013","19:06:17",19,6,"Same",1,"Novel85",2,"Novel85",2,1779,"3","7",1,"Exp 1",15800.7960300926,TRUE,TRUE,FALSE,3,7
"1912","239","Apr 05 2013","19:06:17",20,7,"Switch",0,"Novel98",2,"Novel32",2,3165,"3","7",1,"Exp 1",15800.7960300926,FALSE,TRUE,FALSE,3,7
"1913","240","Aug 11 2013","19:59:56",6,0,"Switch",0,"Novel35",2,"Novel35",0,7108,"8","0",1,"Exp 1",15928.833287037,TRUE,TRUE,TRUE,8,0
"1914","240","Aug 11 2013","19:59:56",8,1,"Same",0,"Novel130",6,"Novel130",2,1337,"8","0",1,"Exp 1",15928.833287037,TRUE,TRUE,FALSE,8,0
"1915","240","Aug 11 2013","19:59:56",10,2,"Switch",1,"Novel138",4,"Novel11",2,13461,"8","0",1,"Exp 1",15928.833287037,FALSE,TRUE,FALSE,8,0
"1916","240","Aug 11 2013","19:59:56",12,3,"Same",1,"Novel123",7,"Novel123",7,1363,"8","0",1,"Exp 1",15928.833287037,TRUE,TRUE,FALSE,8,0
"1917","240","Aug 11 2013","19:59:56",14,4,"Switch",1,"Novel29",3,"Novel29",3,2817,"8","0",1,"Exp 1",15928.833287037,TRUE,TRUE,FALSE,8,0
"1918","240","Aug 11 2013","19:59:56",16,5,"Same",0,"Novel22",1,"Novel22",0,1209,"8","0",1,"Exp 1",15928.833287037,TRUE,TRUE,FALSE,8,0
"1919","240","Aug 11 2013","19:59:56",18,6,"Switch",0,"Novel75",2,"Novel42",1,9179,"8","0",1,"Exp 1",15928.833287037,FALSE,TRUE,FALSE,8,0
"1920","240","Aug 11 2013","19:59:56",20,7,"Same",1,"Novel7",1,"Novel7",1,1118,"8","0",1,"Exp 1",15928.833287037,TRUE,TRUE,FALSE,8,0
"1921","241","Aug 11 2013","12:13:23",7,0,"Same",1,"Novel115",3,"Novel106",2,3161,"8","1",1,"Exp 1",15928.5092939815,FALSE,TRUE,TRUE,8,1
"1922","241","Aug 11 2013","12:13:23",8,1,"Switch",0,"Novel28",2,"Novel55",3,2906,"8","1",1,"Exp 1",15928.5092939815,FALSE,TRUE,FALSE,8,1
"1923","241","Aug 11 2013","12:13:23",11,2,"Same",0,"Novel1",1,"Novel134",6,2494,"8","1",1,"Exp 1",15928.5092939815,FALSE,TRUE,FALSE,8,1
"1924","241","Aug 11 2013","12:13:23",12,3,"Switch",1,"Novel6",0,"Novel6",0,1804,"8","1",1,"Exp 1",15928.5092939815,TRUE,TRUE,FALSE,8,1
"1925","241","Aug 11 2013","12:13:23",15,4,"Same",0,"Novel129",0,"Novel107",4,2599,"8","1",1,"Exp 1",15928.5092939815,FALSE,TRUE,FALSE,8,1
"1926","241","Aug 11 2013","12:13:23",16,5,"Switch",1,"Novel2",3,"Novel2",3,1672,"8","1",1,"Exp 1",15928.5092939815,TRUE,TRUE,FALSE,8,1
"1927","241","Aug 11 2013","12:13:23",19,6,"Same",1,"Novel44",1,"Novel80",5,4972,"8","1",1,"Exp 1",15928.5092939815,FALSE,TRUE,FALSE,8,1
"1928","241","Aug 11 2013","12:13:23",20,7,"Switch",0,"Novel22",4,"Novel22",3,2819,"8","1",1,"Exp 1",15928.5092939815,TRUE,TRUE,FALSE,8,1
"1929","242","Aug 11 2013","21:41:35",9,0,"Switch",0,"Novel104",0,"Novel104",1,4585,"2","3",1,"Exp 1",15928.9038773148,TRUE,TRUE,TRUE,2,3
"1930","242","Aug 11 2013","21:41:35",10,1,"Same",1,"Novel126",1,"Novel126",1,1218,"2","3",1,"Exp 1",15928.9038773148,TRUE,TRUE,FALSE,2,3
"1931","242","Aug 11 2013","21:41:35",11,2,"Switch",0,"Novel92",0,"Novel132",0,2558,"2","3",1,"Exp 1",15928.9038773148,FALSE,TRUE,FALSE,2,3
"1932","242","Aug 11 2013","21:41:35",12,3,"Same",0,"Novel61",0,"Novel61",1,1548,"2","3",1,"Exp 1",15928.9038773148,TRUE,TRUE,FALSE,2,3
"1933","242","Aug 11 2013","21:41:35",17,4,"Switch",1,"Novel66",1,"Novel66",1,1021,"2","3",1,"Exp 1",15928.9038773148,TRUE,TRUE,FALSE,2,3
"1934","242","Aug 11 2013","21:41:35",18,5,"Same",0,"Novel125",0,"Novel125",1,921,"2","3",1,"Exp 1",15928.9038773148,TRUE,TRUE,FALSE,2,3
"1935","242","Aug 11 2013","21:41:35",19,6,"Switch",1,"Novel45",0,"Novel45",0,1660,"2","3",1,"Exp 1",15928.9038773148,TRUE,TRUE,FALSE,2,3
"1936","242","Aug 11 2013","21:41:35",20,7,"Same",1,"Novel108",0,"Novel108",0,1192,"2","3",1,"Exp 1",15928.9038773148,TRUE,TRUE,FALSE,2,3
"1937","243","Aug 11 2013","20:20:20",9,0,"Same",0,"Novel10",1,"Novel10",2,4006,"3","3",1,"Exp 1",15928.8474537037,TRUE,TRUE,TRUE,3,3
"1938","243","Aug 11 2013","20:20:20",10,1,"Switch",1,"Novel59",2,"Novel60",0,3242,"3","3",1,"Exp 1",15928.8474537037,FALSE,TRUE,FALSE,3,3
"1939","243","Aug 11 2013","20:20:20",11,2,"Same",1,"Novel140",0,"Novel140",0,882,"3","3",1,"Exp 1",15928.8474537037,TRUE,TRUE,FALSE,3,3
"1940","243","Aug 11 2013","20:20:20",12,3,"Switch",0,"Novel61",0,"Novel53",1,3860,"3","3",1,"Exp 1",15928.8474537037,FALSE,TRUE,FALSE,3,3
"1941","243","Aug 11 2013","20:20:20",17,4,"Same",1,"Novel80",1,"Novel80",1,1489,"3","3",1,"Exp 1",15928.8474537037,TRUE,TRUE,FALSE,3,3
"1942","243","Aug 11 2013","20:20:20",18,5,"Switch",1,"Novel82",1,"Novel62",2,3087,"3","3",1,"Exp 1",15928.8474537037,FALSE,TRUE,FALSE,3,3
"1943","243","Aug 11 2013","20:20:20",19,6,"Same",0,"Novel118",1,"Novel118",2,1059,"3","3",1,"Exp 1",15928.8474537037,TRUE,TRUE,FALSE,3,3
"1944","243","Aug 11 2013","20:20:20",20,7,"Switch",0,"Novel99",2,"Novel99",1,1415,"3","3",1,"Exp 1",15928.8474537037,TRUE,TRUE,FALSE,3,3
"1945","244","Aug 12 2013","13:22:22",6,0,"Switch",0,"Novel107",2,"Novel107",4,18112,"8","0",1,"Exp 1",15929.5571990741,TRUE,TRUE,TRUE,8,0
"1946","244","Aug 12 2013","13:22:22",8,1,"Same",0,"Novel10",3,"Novel10",2,1832,"8","0",1,"Exp 1",15929.5571990741,TRUE,TRUE,FALSE,8,0
"1947","244","Aug 12 2013","13:22:22",10,2,"Switch",1,"Novel91",0,"Novel71",5,6871,"8","0",1,"Exp 1",15929.5571990741,FALSE,TRUE,FALSE,8,0
"1948","244","Aug 12 2013","13:22:22",12,3,"Same",1,"Novel44",7,"Novel44",7,1518,"8","0",1,"Exp 1",15929.5571990741,TRUE,TRUE,FALSE,8,0
"1949","244","Aug 12 2013","13:22:22",14,4,"Switch",1,"Novel24",7,"Novel92",1,7872,"8","0",1,"Exp 1",15929.5571990741,FALSE,TRUE,FALSE,8,0
"1950","244","Aug 12 2013","13:22:22",16,5,"Same",1,"Novel100",3,"Novel100",3,1181,"8","0",1,"Exp 1",15929.5571990741,TRUE,TRUE,FALSE,8,0
"1951","244","Aug 12 2013","13:22:22",18,6,"Switch",0,"Novel2",5,"Novel54",0,2484,"8","0",1,"Exp 1",15929.5571990741,FALSE,TRUE,FALSE,8,0
"1952","244","Aug 12 2013","13:22:22",20,7,"Same",0,"Novel128",3,"Novel128",6,1312,"8","0",1,"Exp 1",15929.5571990741,TRUE,TRUE,FALSE,8,0
"1953","245","Aug 12 2013","00:10:52",13,0,"Switch",1,"Novel20",0,"Novel131",1,3322,"3","7",1,"Exp 1",15929.0075462963,FALSE,TRUE,TRUE,3,7
"1954","245","Aug 12 2013","00:10:52",14,1,"Same",1,"Novel74",1,"Novel74",1,3530,"3","7",1,"Exp 1",15929.0075462963,TRUE,TRUE,FALSE,3,7
"1955","245","Aug 12 2013","00:10:52",15,2,"Switch",1,"Novel111",2,"Novel111",2,2697,"3","7",1,"Exp 1",15929.0075462963,TRUE,TRUE,FALSE,3,7
"1956","245","Aug 12 2013","00:10:52",16,3,"Same",0,"Novel29",2,"Novel29",1,2164,"3","7",1,"Exp 1",15929.0075462963,TRUE,TRUE,FALSE,3,7
"1957","245","Aug 12 2013","00:10:52",17,4,"Switch",0,"Novel76",1,"Novel76",0,2404,"3","7",1,"Exp 1",15929.0075462963,TRUE,TRUE,FALSE,3,7
"1958","245","Aug 12 2013","00:10:52",18,5,"Same",1,"Novel50",2,"Novel50",2,1832,"3","7",1,"Exp 1",15929.0075462963,TRUE,TRUE,FALSE,3,7
"1959","245","Aug 12 2013","00:10:52",19,6,"Switch",0,"Novel12",2,"Novel12",0,7393,"3","7",1,"Exp 1",15929.0075462963,TRUE,TRUE,FALSE,3,7
"1960","245","Aug 12 2013","00:10:52",20,7,"Same",0,"Novel110",2,"Novel110",1,2209,"3","7",1,"Exp 1",15929.0075462963,TRUE,TRUE,FALSE,3,7
"1961","246","Aug 11 2013","14:21:39",6,0,"Same",0,"Novel115",3,"Novel115",0,1489,"4","0",1,"Exp 1",15928.5983680556,TRUE,TRUE,TRUE,4,0
"1962","246","Aug 11 2013","14:21:39",8,1,"Switch",0,"Novel66",2,"Novel66",1,872,"4","0",1,"Exp 1",15928.5983680556,TRUE,TRUE,FALSE,4,0
"1963","246","Aug 11 2013","14:21:39",10,2,"Same",1,"Novel121",0,"Novel121",0,3016,"4","0",1,"Exp 1",15928.5983680556,TRUE,TRUE,FALSE,4,0
"1964","246","Aug 11 2013","14:21:39",12,3,"Switch",0,"Novel60",2,"Novel60",3,1393,"4","0",1,"Exp 1",15928.5983680556,TRUE,TRUE,FALSE,4,0
"1965","246","Aug 11 2013","14:21:39",14,4,"Same",0,"Novel105",1,"Novel105",3,699,"4","0",1,"Exp 1",15928.5983680556,TRUE,TRUE,FALSE,4,0
"1966","246","Aug 11 2013","14:21:39",16,5,"Switch",1,"Novel134",0,"Novel134",0,1846,"4","0",1,"Exp 1",15928.5983680556,TRUE,TRUE,FALSE,4,0
"1967","246","Aug 11 2013","14:21:39",18,6,"Same",1,"Novel5",2,"Novel5",2,948,"4","0",1,"Exp 1",15928.5983680556,TRUE,TRUE,FALSE,4,0
"1968","246","Aug 11 2013","14:21:39",20,7,"Switch",1,"Novel11",2,"Novel11",2,1021,"4","0",1,"Exp 1",15928.5983680556,TRUE,TRUE,FALSE,4,0
"1969","247","Aug 11 2013","21:29:44",7,0,"Switch",0,"Novel70",1,"Novel70",0,7747,"2","1",1,"Exp 1",15928.8956481481,TRUE,TRUE,TRUE,2,1
"1970","247","Aug 11 2013","21:29:44",8,1,"Same",0,"Novel86",1,"Novel86",0,772,"2","1",1,"Exp 1",15928.8956481481,TRUE,TRUE,FALSE,2,1
"1971","247","Aug 11 2013","21:29:44",11,2,"Switch",1,"Novel40",1,"Novel39",0,4715,"2","1",1,"Exp 1",15928.8956481481,FALSE,TRUE,FALSE,2,1
"1972","247","Aug 11 2013","21:29:44",12,3,"Same",0,"Novel102",1,"Novel102",0,820,"2","1",1,"Exp 1",15928.8956481481,TRUE,TRUE,FALSE,2,1
"1973","247","Aug 11 2013","21:29:44",15,4,"Switch",1,"Novel75",0,"Novel75",0,752,"2","1",1,"Exp 1",15928.8956481481,TRUE,TRUE,FALSE,2,1
"1974","247","Aug 11 2013","21:29:44",16,5,"Same",1,"Novel15",0,"Novel15",0,724,"2","1",1,"Exp 1",15928.8956481481,TRUE,TRUE,FALSE,2,1
"1975","247","Aug 11 2013","21:29:44",19,6,"Switch",0,"Novel50",0,"Novel50",1,1725,"2","1",1,"Exp 1",15928.8956481481,TRUE,TRUE,FALSE,2,1
"1976","247","Aug 11 2013","21:29:44",20,7,"Same",1,"Novel139",0,"Novel139",0,706,"2","1",1,"Exp 1",15928.8956481481,TRUE,TRUE,FALSE,2,1
"1977","248","Apr 02 2013","23:04:38",7,0,"Switch",0,"Novel92",2,"Novel54",7,12382,"8","1",1,"Exp 1",15797.9615509259,FALSE,TRUE,TRUE,8,1
"1978","248","Apr 02 2013","23:04:38",8,1,"Same",0,"Novel62",3,"Novel62",6,4321,"8","1",1,"Exp 1",15797.9615509259,TRUE,TRUE,FALSE,8,1
"1979","248","Apr 02 2013","23:04:38",11,2,"Switch",1,"Novel50",6,"Novel81",0,5269,"8","1",1,"Exp 1",15797.9615509259,FALSE,TRUE,FALSE,8,1
"1980","248","Apr 02 2013","23:04:38",12,3,"Same",1,"Novel27",1,"Novel27",1,2923,"8","1",1,"Exp 1",15797.9615509259,TRUE,TRUE,FALSE,8,1
"1981","248","Apr 02 2013","23:04:38",15,4,"Switch",0,"Novel85",5,"Novel7",2,6729,"8","1",1,"Exp 1",15797.9615509259,FALSE,TRUE,FALSE,8,1
"1982","248","Apr 02 2013","23:04:38",16,5,"Same",0,"Novel25",6,"Novel25",7,4462,"8","1",1,"Exp 1",15797.9615509259,TRUE,TRUE,FALSE,8,1
"1983","248","Apr 02 2013","23:04:38",19,6,"Switch",1,"Novel116",6,"Novel4",2,4876,"8","1",1,"Exp 1",15797.9615509259,FALSE,TRUE,FALSE,8,1
"1984","248","Apr 02 2013","23:04:38",20,7,"Same",1,"Novel21",6,"Novel21",6,2215,"8","1",1,"Exp 1",15797.9615509259,TRUE,TRUE,FALSE,8,1
"1985","249","Apr 09 2013","23:16:27",9,0,"Same",1,"Novel88",0,"Novel88",0,1398,"2","3",1,"Exp 1",15804.9697569444,TRUE,TRUE,TRUE,2,3
"1986","249","Apr 09 2013","23:16:27",10,1,"Switch",0,"Novel112",1,"Novel112",0,1968,"2","3",1,"Exp 1",15804.9697569444,TRUE,TRUE,FALSE,2,3
"1987","249","Apr 09 2013","23:16:27",11,2,"Same",0,"Novel102",0,"Novel102",1,1314,"2","3",1,"Exp 1",15804.9697569444,TRUE,TRUE,FALSE,2,3
"1988","249","Apr 09 2013","23:16:27",12,3,"Switch",1,"Novel67",1,"Novel67",1,1489,"2","3",1,"Exp 1",15804.9697569444,TRUE,TRUE,FALSE,2,3
"1989","249","Apr 09 2013","23:16:27",17,4,"Same",0,"Novel37",0,"Novel37",1,1059,"2","3",1,"Exp 1",15804.9697569444,TRUE,TRUE,FALSE,2,3
"1990","249","Apr 09 2013","23:16:27",18,5,"Switch",0,"Novel66",1,"Novel66",0,2106,"2","3",1,"Exp 1",15804.9697569444,TRUE,TRUE,FALSE,2,3
"1991","249","Apr 09 2013","23:16:27",19,6,"Same",1,"Novel24",1,"Novel24",1,1078,"2","3",1,"Exp 1",15804.9697569444,TRUE,TRUE,FALSE,2,3
"1992","249","Apr 09 2013","23:16:27",20,7,"Switch",1,"Novel136",0,"Novel136",0,738,"2","3",1,"Exp 1",15804.9697569444,TRUE,TRUE,FALSE,2,3
"1993","250","Apr 03 2013","00:00:10",7,0,"Switch",0,"Novel20",2,"Novel37",1,13693,"8","1",1,"Exp 1",15798.0001157407,FALSE,TRUE,TRUE,8,1
"1994","250","Apr 03 2013","00:00:10",8,1,"Same",1,"Novel127",3,"Novel127",3,6998,"8","1",1,"Exp 1",15798.0001157407,TRUE,TRUE,FALSE,8,1
"1995","250","Apr 03 2013","00:00:10",11,2,"Switch",1,"Novel98",1,"Novel98",1,8310,"8","1",1,"Exp 1",15798.0001157407,TRUE,TRUE,FALSE,8,1
"1996","250","Apr 03 2013","00:00:10",12,3,"Same",0,"Novel136",5,"Novel136",0,3775,"8","1",1,"Exp 1",15798.0001157407,TRUE,TRUE,FALSE,8,1
"1997","250","Apr 03 2013","00:00:10",15,4,"Switch",1,"Novel117",7,"Novel4",1,3561,"8","1",1,"Exp 1",15798.0001157407,FALSE,TRUE,FALSE,8,1
"1998","250","Apr 03 2013","00:00:10",16,5,"Same",1,"Novel121",5,"Novel121",5,2886,"8","1",1,"Exp 1",15798.0001157407,TRUE,TRUE,FALSE,8,1
"1999","250","Apr 03 2013","00:00:10",19,6,"Switch",0,"Novel66",2,"Novel135",1,5030,"8","1",1,"Exp 1",15798.0001157407,FALSE,TRUE,FALSE,8,1
"2000","250","Apr 03 2013","00:00:10",20,7,"Same",0,"Novel53",2,"Novel53",7,1640,"8","1",1,"Exp 1",15798.0001157407,TRUE,TRUE,FALSE,8,1
"2001","251","Aug 12 2013","01:25:06",13,0,"Same",0,"Novel125",1,"Novel125",6,4792,"8","7",1,"Exp 1",15929.0590972222,TRUE,TRUE,TRUE,8,7
"2002","251","Aug 12 2013","01:25:06",14,1,"Switch",1,"Novel83",7,"Novel83",7,3616,"8","7",1,"Exp 1",15929.0590972222,TRUE,TRUE,FALSE,8,7
"2003","251","Aug 12 2013","01:25:06",15,2,"Same",1,"Novel24",4,"Novel24",4,6192,"8","7",1,"Exp 1",15929.0590972222,TRUE,TRUE,FALSE,8,7
"2004","251","Aug 12 2013","01:25:06",16,3,"Switch",0,"Novel14",3,"Novel14",1,11221,"8","7",1,"Exp 1",15929.0590972222,TRUE,TRUE,FALSE,8,7
"2005","251","Aug 12 2013","01:25:06",17,4,"Same",0,"Novel42",7,"Novel42",0,2183,"8","7",1,"Exp 1",15929.0590972222,TRUE,TRUE,FALSE,8,7
"2006","251","Aug 12 2013","01:25:06",18,5,"Switch",0,"Novel52",7,"Novel127",0,5640,"8","7",1,"Exp 1",15929.0590972222,FALSE,TRUE,FALSE,8,7
"2007","251","Aug 12 2013","01:25:06",19,6,"Same",1,"Novel138",0,"Novel138",0,4152,"8","7",1,"Exp 1",15929.0590972222,TRUE,TRUE,FALSE,8,7
"2008","251","Aug 12 2013","01:25:06",20,7,"Switch",1,"Novel123",6,"Novel26",3,6950,"8","7",1,"Exp 1",15929.0590972222,FALSE,TRUE,FALSE,8,7
"2009","252","Aug 12 2013","11:55:36",9,0,"Switch",1,"Novel40",5,"Novel115",7,3131,"8","3",1,"Exp 1",15929.4969444444,FALSE,TRUE,TRUE,8,3
"2010","252","Aug 12 2013","11:55:36",10,1,"Same",0,"Novel59",4,"Novel59",5,1853,"8","3",1,"Exp 1",15929.4969444444,TRUE,TRUE,FALSE,8,3
"2011","252","Aug 12 2013","11:55:36",11,2,"Switch",1,"Novel58",3,"Novel140",6,5160,"8","3",1,"Exp 1",15929.4969444444,FALSE,TRUE,FALSE,8,3
"2012","252","Aug 12 2013","11:55:36",12,3,"Same",1,"Novel106",5,"Novel106",5,1145,"8","3",1,"Exp 1",15929.4969444444,TRUE,TRUE,FALSE,8,3
"2013","252","Aug 12 2013","11:55:36",17,4,"Switch",0,"Novel42",7,"Novel6",5,4330,"8","3",1,"Exp 1",15929.4969444444,FALSE,TRUE,FALSE,8,3
"2014","252","Aug 12 2013","11:55:36",18,5,"Same",1,"Novel80",3,"Novel80",3,1091,"8","3",1,"Exp 1",15929.4969444444,TRUE,TRUE,FALSE,8,3
"2015","252","Aug 12 2013","11:55:36",19,6,"Switch",0,"Novel1",0,"Novel110",2,6124,"8","3",1,"Exp 1",15929.4969444444,FALSE,TRUE,FALSE,8,3
"2016","252","Aug 12 2013","11:55:36",20,7,"Same",0,"Novel37",4,"Novel37",0,2087,"8","3",1,"Exp 1",15929.4969444444,TRUE,TRUE,FALSE,8,3
"2017","253","Aug 11 2013","20:45:47",7,0,"Switch",0,"Novel36",1,"Novel36",0,2885,"2","1",1,"Exp 1",15928.8651273148,TRUE,TRUE,TRUE,2,1
"2018","253","Aug 11 2013","20:45:47",8,1,"Same",1,"Novel134",1,"Novel134",1,1267,"2","1",1,"Exp 1",15928.8651273148,TRUE,TRUE,FALSE,2,1
"2019","253","Aug 11 2013","20:45:47",11,2,"Switch",0,"Novel49",1,"Novel49",0,1582,"2","1",1,"Exp 1",15928.8651273148,TRUE,TRUE,FALSE,2,1
"2020","253","Aug 11 2013","20:45:47",12,3,"Same",0,"Novel107",1,"Novel107",0,1228,"2","1",1,"Exp 1",15928.8651273148,TRUE,TRUE,FALSE,2,1
"2021","253","Aug 11 2013","20:45:47",15,4,"Switch",1,"Novel119",1,"Novel119",1,1081,"2","1",1,"Exp 1",15928.8651273148,TRUE,TRUE,FALSE,2,1
"2022","253","Aug 11 2013","20:45:47",16,5,"Same",1,"Novel84",1,"Novel84",1,1093,"2","1",1,"Exp 1",15928.8651273148,TRUE,TRUE,FALSE,2,1
"2023","253","Aug 11 2013","20:45:47",19,6,"Switch",1,"Novel60",0,"Novel60",0,1074,"2","1",1,"Exp 1",15928.8651273148,TRUE,TRUE,FALSE,2,1
"2024","253","Aug 11 2013","20:45:47",20,7,"Same",0,"Novel77",1,"Novel77",0,1985,"2","1",1,"Exp 1",15928.8651273148,TRUE,TRUE,FALSE,2,1
"2025","254","Aug 12 2013","07:59:56",7,0,"Switch",1,"Novel112",2,"Novel112",2,8520,"8","1",1,"Exp 1",15929.333287037,TRUE,TRUE,TRUE,8,1
"2026","254","Aug 12 2013","07:59:56",8,1,"Same",1,"Novel115",0,"Novel115",0,3103,"8","1",1,"Exp 1",15929.333287037,TRUE,TRUE,FALSE,8,1
"2027","254","Aug 12 2013","07:59:56",11,2,"Switch",0,"Novel30",4,"Novel6",4,8393,"8","1",1,"Exp 1",15929.333287037,FALSE,TRUE,FALSE,8,1
"2028","254","Aug 12 2013","07:59:56",12,3,"Same",0,"Novel93",5,"Novel93",4,1785,"8","1",1,"Exp 1",15929.333287037,TRUE,TRUE,FALSE,8,1
"2029","254","Aug 12 2013","07:59:56",15,4,"Switch",1,"Novel125",1,"Novel41",0,4717,"8","1",1,"Exp 1",15929.333287037,FALSE,TRUE,FALSE,8,1
"2030","254","Aug 12 2013","07:59:56",16,5,"Same",0,"Novel95",7,"Novel95",6,5199,"8","1",1,"Exp 1",15929.333287037,TRUE,TRUE,FALSE,8,1
"2031","254","Aug 12 2013","07:59:56",19,6,"Switch",0,"Novel36",4,"Novel25",1,5000,"8","1",1,"Exp 1",15929.333287037,FALSE,TRUE,FALSE,8,1
"2032","254","Aug 12 2013","07:59:56",20,7,"Same",1,"Novel77",0,"Novel19",6,3083,"8","1",1,"Exp 1",15929.333287037,FALSE,TRUE,FALSE,8,1
"2033","255","Apr 08 2013","21:14:51",7,0,"Same",1,"Novel34",1,"Novel34",1,2545,"2","1",1,"Exp 1",15803.8853125,TRUE,TRUE,TRUE,2,1
"2034","255","Apr 08 2013","21:14:51",8,1,"Switch",0,"Novel16",0,"Novel16",1,2309,"2","1",1,"Exp 1",15803.8853125,TRUE,TRUE,FALSE,2,1
"2035","255","Apr 08 2013","21:14:51",11,2,"Same",1,"Novel40",0,"Novel40",0,1211,"2","1",1,"Exp 1",15803.8853125,TRUE,TRUE,FALSE,2,1
"2036","255","Apr 08 2013","21:14:51",12,3,"Switch",1,"Novel59",0,"Novel59",0,2569,"2","1",1,"Exp 1",15803.8853125,TRUE,TRUE,FALSE,2,1
"2037","255","Apr 08 2013","21:14:51",15,4,"Same",0,"Novel114",0,"Novel114",1,912,"2","1",1,"Exp 1",15803.8853125,TRUE,TRUE,FALSE,2,1
"2038","255","Apr 08 2013","21:14:51",16,5,"Switch",0,"Novel104",1,"Novel104",0,1571,"2","1",1,"Exp 1",15803.8853125,TRUE,TRUE,FALSE,2,1
"2039","255","Apr 08 2013","21:14:51",19,6,"Same",0,"Novel33",0,"Novel33",1,888,"2","1",1,"Exp 1",15803.8853125,TRUE,TRUE,FALSE,2,1
"2040","255","Apr 08 2013","21:14:51",20,7,"Switch",1,"Novel84",1,"Novel84",1,1643,"2","1",1,"Exp 1",15803.8853125,TRUE,TRUE,FALSE,2,1
"2041","256","Apr 04 2013","18:45:15",6,0,"Same",0,"Novel93",0,"Novel93",2,1216,"3","0",1,"Exp 1",15799.7814236111,TRUE,TRUE,TRUE,3,0
"2042","256","Apr 04 2013","18:45:15",8,1,"Switch",1,"Novel67",2,"Novel34",0,2237,"3","0",1,"Exp 1",15799.7814236111,FALSE,TRUE,FALSE,3,0
"2043","256","Apr 04 2013","18:45:15",10,2,"Same",1,"Novel41",0,"Novel41",0,1094,"3","0",1,"Exp 1",15799.7814236111,TRUE,TRUE,FALSE,3,0
"2044","256","Apr 04 2013","18:45:15",12,3,"Switch",0,"Novel10",0,"Novel75",0,2051,"3","0",1,"Exp 1",15799.7814236111,FALSE,TRUE,FALSE,3,0
"2045","256","Apr 04 2013","18:45:15",14,4,"Same",0,"Novel76",1,"Novel76",0,870,"3","0",1,"Exp 1",15799.7814236111,TRUE,TRUE,FALSE,3,0
"2046","256","Apr 04 2013","18:45:15",16,5,"Switch",0,"Novel101",2,"Novel114",1,1233,"3","0",1,"Exp 1",15799.7814236111,FALSE,TRUE,FALSE,3,0
"2047","256","Apr 04 2013","18:45:15",18,6,"Same",1,"Novel112",0,"Novel112",0,888,"3","0",1,"Exp 1",15799.7814236111,TRUE,TRUE,FALSE,3,0
"2048","256","Apr 04 2013","18:45:15",20,7,"Switch",1,"Novel42",2,"Novel35",1,763,"3","0",1,"Exp 1",15799.7814236111,FALSE,TRUE,FALSE,3,0
"2049","257","Apr 06 2013","13:35:57",13,0,"Same",1,"Novel32",0,"Novel32",0,1228,"3","7",1,"Exp 1",15801.5666319444,TRUE,TRUE,TRUE,3,7
"2050","257","Apr 06 2013","13:35:57",14,1,"Switch",0,"Novel87",1,"Novel87",2,1414,"3","7",1,"Exp 1",15801.5666319444,TRUE,TRUE,FALSE,3,7
"2051","257","Apr 06 2013","13:35:57",15,2,"Same",1,"Novel69",2,"Novel69",2,883,"3","7",1,"Exp 1",15801.5666319444,TRUE,TRUE,FALSE,3,7
"2052","257","Apr 06 2013","13:35:57",16,3,"Switch",0,"Novel24",1,"Novel94",2,2782,"3","7",1,"Exp 1",15801.5666319444,FALSE,TRUE,FALSE,3,7
"2053","257","Apr 06 2013","13:35:57",17,4,"Same",0,"Novel60",2,"Novel60",1,869,"3","7",1,"Exp 1",15801.5666319444,TRUE,TRUE,FALSE,3,7
"2054","257","Apr 06 2013","13:35:57",18,5,"Switch",1,"Novel25",0,"Novel25",0,894,"3","7",1,"Exp 1",15801.5666319444,TRUE,TRUE,FALSE,3,7
"2055","257","Apr 06 2013","13:35:57",19,6,"Same",0,"Novel136",1,"Novel51",1,4158,"3","7",1,"Exp 1",15801.5666319444,FALSE,TRUE,FALSE,3,7
"2056","257","Apr 06 2013","13:35:57",20,7,"Switch",1,"Novel101",0,"Novel34",2,3542,"3","7",1,"Exp 1",15801.5666319444,FALSE,TRUE,FALSE,3,7
"2057","258","Apr 09 2013","15:35:34",13,0,"Switch",0,"Novel78",0,"Novel78",1,2059,"2","7",1,"Exp 1",15804.6496990741,TRUE,TRUE,TRUE,2,7
"2058","258","Apr 09 2013","15:35:34",14,1,"Same",0,"Novel131",1,"Novel131",0,2000,"2","7",1,"Exp 1",15804.6496990741,TRUE,TRUE,FALSE,2,7
"2059","258","Apr 09 2013","15:35:34",15,2,"Switch",1,"Novel99",0,"Novel99",0,2633,"2","7",1,"Exp 1",15804.6496990741,TRUE,TRUE,FALSE,2,7
"2060","258","Apr 09 2013","15:35:34",16,3,"Same",0,"Novel19",1,"Novel19",0,1425,"2","7",1,"Exp 1",15804.6496990741,TRUE,TRUE,FALSE,2,7
